ShipmentID,Product,Quantity,UnitCost,Supplier,Warehouse,ShipmentDate,TransportMode,Destination,Status,DeliveryDate
SHP01740,Monitor,237,808.93,TechCorp,WH-B,01-08-2023,Air,Houston,In Transit,11-08-2023
SHP01741,Phone,111,378.82,GadgetPro,WH-A,21-04-2023,Rail,Houston,Delayed,24-04-2023
SHP01742,Laptop,84,1016.46,TechCorp,WH-A,18-10-2023,Air,Chicago,Delayed,28-10-2023
SHP01743,Tablet,426,166.15,TechCorp,WH-B,23-01-2023,Truck,Houston,Delivered,01-02-2023
SHP01744,Laptop,455,690.66,Innovatek,WH-B,29-10-2023,Air,Chicago,Delayed,06-11-2023
SHP01745,Laptop,225,286.88,TechCorp,WH-C,11-09-2023,Truck,New York,In Transit,14-09-2023
SHP01746,Monitor,416,317.47,TechCorp,WH-B,15-01-2023,Ship,Chicago,Delivered,23-01-2023
SHP01747,Phone,408,343.33,Innovatek,WH-C,10-05-2023,Air,Chicago,In Transit,14-05-2023
SHP01748,Tablet,420,610.73,NetSys,WH-A,02-03-2023,Air,Houston,In Transit,08-03-2023
SHP01749,Keyboard,212,124.17,NetSys,WH-C,25-04-2023,Truck,New York,In Transit,05-05-2023
SHP01750,Keyboard,201,626.8,Innovatek,WH-A,16-11-2023,Truck,Phoenix,Delayed,18-11-2023
SHP01751,Laptop,258,791.98,Digitron,WH-B,04-11-2023,Truck,Phoenix,In Transit,12-11-2023
SHP01752,Monitor,251,750.78,TechCorp,WH-A,21-11-2023,Truck,Phoenix,Delayed,30-11-2023
SHP01753,Monitor,474,605.04,TechCorp,WH-B,08-03-2023,Air,New York,In Transit,15-03-2023
SHP01754,Keyboard,188,1266.76,Innovatek,WH-A,06-09-2023,Truck,Los Angeles,Delayed,14-09-2023
SHP01755,Tablet,446,260.72,Innovatek,WH-A,24-06-2023,Air,New York,Delayed,01-07-2023
SHP01756,Phone,471,783.26,Digitron,WH-A,05-12-2023,Rail,Houston,Delayed,15-12-2023
SHP01757,Tablet,228,139.96,NetSys,WH-A,02-01-2023,Air,Chicago,In Transit,06-01-2023
SHP01758,Phone,91,153.18,GadgetPro,WH-C,21-06-2023,Truck,Chicago,In Transit,22-06-2023
SHP01759,Keyboard,101,882.11,NetSys,WH-A,30-11-2023,Truck,Houston,Delayed,03-12-2023
SHP01760,Phone,444,870.73,TechCorp,WH-C,11-10-2023,Rail,Houston,In Transit,18-10-2023
SHP01761,Monitor,184,1323.15,Innovatek,WH-B,23-02-2023,Air,Chicago,Delayed,02-03-2023
SHP01762,Laptop,248,858.92,Digitron,WH-B,08-03-2023,Rail,Los Angeles,In Transit,11-03-2023
SHP01763,Laptop,269,1441.7,NetSys,WH-C,12-04-2023,Air,Los Angeles,Delayed,13-04-2023
SHP01764,Keyboard,400,120.61,Digitron,WH-B,30-04-2023,Truck,Los Angeles,Delayed,10-05-2023
SHP01765,Monitor,374,192.11,NetSys,WH-B,10-07-2023,Air,Houston,Delivered,19-07-2023
SHP01766,Tablet,172,113.9,TechCorp,WH-A,31-10-2023,Truck,Chicago,In Transit,06-11-2023
SHP01767,Monitor,57,318.65,GadgetPro,WH-A,16-02-2023,Truck,Chicago,In Transit,23-02-2023
SHP01768,Laptop,338,834.84,Digitron,WH-A,10-08-2023,Ship,Chicago,Delivered,11-08-2023
SHP01769,Laptop,337,986.08,Digitron,WH-C,21-01-2023,Ship,New York,Delayed,22-01-2023
SHP01770,Monitor,125,116.1,GadgetPro,WH-C,07-06-2023,Air,New York,Delayed,11-06-2023
SHP01771,Monitor,438,1421.66,Digitron,WH-B,14-12-2023,Truck,Phoenix,Delivered,21-12-2023
SHP01772,Laptop,346,1271.14,Digitron,WH-A,08-06-2023,Rail,New York,Delivered,16-06-2023
SHP01773,Tablet,346,480.09,NetSys,WH-C,23-08-2023,Truck,Los Angeles,Delayed,02-09-2023
SHP01774,Keyboard,378,161.92,NetSys,WH-C,30-05-2023,Rail,Los Angeles,In Transit,08-06-2023
SHP01775,Keyboard,234,296.34,GadgetPro,WH-A,14-09-2023,Air,Los Angeles,Delivered,15-09-2023
SHP01776,Monitor,361,234.07,TechCorp,WH-C,14-06-2023,Air,Los Angeles,Delivered,18-06-2023
SHP01777,Keyboard,337,228.76,Digitron,WH-A,18-03-2023,Rail,Phoenix,Delivered,22-03-2023
SHP01778,Laptop,156,801.91,TechCorp,WH-B,26-03-2023,Rail,Los Angeles,Delivered,29-03-2023
SHP01779,Laptop,72,406.48,GadgetPro,WH-B,15-02-2023,Truck,Houston,Delivered,22-02-2023
SHP01780,Monitor,303,569.3,GadgetPro,WH-B,16-02-2023,Air,Houston,Delivered,17-02-2023
SHP01781,Monitor,332,1484.78,NetSys,WH-A,01-08-2023,Truck,Houston,Delayed,10-08-2023
SHP01782,Monitor,452,1042.26,Digitron,WH-C,28-02-2023,Rail,New York,Delayed,08-03-2023
SHP01783,Tablet,334,1426.02,Innovatek,WH-B,23-02-2023,Ship,Chicago,Delivered,25-02-2023
SHP01784,Keyboard,22,256.71,GadgetPro,WH-B,08-12-2023,Ship,Phoenix,Delayed,10-12-2023
SHP01785,Monitor,440,604.1,Digitron,WH-B,12-01-2023,Ship,Houston,In Transit,20-01-2023
SHP01786,Phone,198,854.36,TechCorp,WH-C,11-07-2023,Rail,Houston,In Transit,12-07-2023
SHP01787,Phone,296,161.3,NetSys,WH-C,06-01-2023,Truck,Los Angeles,Delivered,13-01-2023
SHP01788,Laptop,217,56.07,TechCorp,WH-A,05-11-2023,Air,Houston,In Transit,14-11-2023
SHP01789,Keyboard,123,1022.13,GadgetPro,WH-B,24-05-2023,Rail,Los Angeles,In Transit,27-05-2023
SHP01790,Monitor,489,980.64,GadgetPro,WH-C,12-12-2023,Ship,Los Angeles,Delayed,19-12-2023
SHP01791,Phone,31,645.64,TechCorp,WH-A,18-09-2023,Truck,Chicago,Delayed,24-09-2023
SHP01792,Keyboard,358,759.98,GadgetPro,WH-B,14-03-2023,Air,New York,Delayed,21-03-2023
SHP01793,Laptop,223,652.39,Digitron,WH-C,23-06-2023,Air,Los Angeles,Delayed,30-06-2023
SHP01794,Tablet,180,84.81,GadgetPro,WH-C,20-08-2023,Rail,Los Angeles,In Transit,30-08-2023
SHP01795,Keyboard,332,536.29,NetSys,WH-A,27-09-2023,Rail,Chicago,Delivered,28-09-2023
SHP01796,Keyboard,63,306.77,Digitron,WH-B,28-12-2023,Air,Los Angeles,Delayed,31-12-2023
SHP01797,Tablet,403,192.72,Innovatek,WH-B,10-08-2023,Air,Phoenix,In Transit,20-08-2023
SHP01798,Keyboard,307,1437.24,GadgetPro,WH-C,21-02-2023,Ship,New York,Delayed,22-02-2023
SHP01799,Laptop,329,919.07,GadgetPro,WH-B,26-04-2023,Air,Phoenix,In Transit,01-05-2023
SHP01800,Laptop,135,1106.55,NetSys,WH-A,26-01-2023,Rail,Houston,Delayed,29-01-2023
SHP01801,Tablet,286,507.28,NetSys,WH-C,22-02-2023,Truck,New York,Delivered,23-02-2023
SHP01802,Monitor,473,620.06,TechCorp,WH-C,31-12-2023,Ship,Houston,Delayed,02-01-2024
SHP01803,Phone,213,393.54,TechCorp,WH-A,29-01-2023,Ship,Los Angeles,Delivered,08-02-2023
SHP01804,Monitor,203,190.6,TechCorp,WH-C,19-01-2023,Air,Chicago,Delayed,24-01-2023
SHP01805,Keyboard,178,309.6,NetSys,WH-B,30-10-2023,Truck,Phoenix,Delayed,02-11-2023
SHP01806,Phone,161,1206.4,TechCorp,WH-B,06-10-2023,Ship,Houston,Delayed,12-10-2023
SHP01807,Tablet,44,1032.44,TechCorp,WH-C,27-04-2023,Rail,Los Angeles,In Transit,06-05-2023
SHP01808,Tablet,193,843.05,Innovatek,WH-A,16-04-2023,Air,Phoenix,In Transit,22-04-2023
SHP01809,Phone,295,738.88,TechCorp,WH-A,05-11-2023,Rail,Phoenix,Delivered,07-11-2023
SHP01810,Laptop,66,1387.53,GadgetPro,WH-B,15-08-2023,Air,Houston,Delivered,17-08-2023
SHP01811,Phone,231,155.47,NetSys,WH-A,18-12-2023,Ship,Los Angeles,In Transit,26-12-2023
SHP01812,Keyboard,312,456.87,Digitron,WH-C,05-07-2023,Air,Chicago,Delivered,13-07-2023
SHP01813,Laptop,172,557.41,Innovatek,WH-C,18-09-2023,Truck,Houston,Delivered,24-09-2023
SHP01814,Tablet,28,1184.52,NetSys,WH-B,16-01-2023,Rail,Phoenix,In Transit,26-01-2023
SHP01815,Phone,379,1489.15,NetSys,WH-B,30-09-2023,Truck,Phoenix,In Transit,07-10-2023
SHP01816,Monitor,273,398.97,GadgetPro,WH-B,09-06-2023,Rail,New York,In Transit,10-06-2023
SHP01817,Monitor,291,1317.75,TechCorp,WH-A,24-12-2023,Rail,Los Angeles,In Transit,02-01-2024
SHP01818,Keyboard,122,1254.4,GadgetPro,WH-C,07-09-2023,Air,New York,Delayed,12-09-2023
SHP01819,Monitor,497,375.75,TechCorp,WH-C,12-08-2023,Ship,Chicago,In Transit,21-08-2023
SHP01820,Phone,336,629.03,TechCorp,WH-C,13-09-2023,Ship,Houston,Delivered,15-09-2023
SHP01821,Phone,39,644.03,NetSys,WH-B,29-06-2023,Truck,Phoenix,Delayed,07-07-2023
SHP01822,Monitor,144,1468.42,TechCorp,WH-C,20-01-2023,Air,Los Angeles,Delayed,27-01-2023
SHP01823,Phone,76,312.29,Innovatek,WH-A,22-04-2023,Ship,Phoenix,Delivered,26-04-2023
SHP01824,Keyboard,74,1208.78,Innovatek,WH-A,30-04-2023,Rail,New York,Delayed,03-05-2023
SHP01825,Laptop,301,534.58,Innovatek,WH-C,13-07-2023,Rail,New York,Delivered,17-07-2023
SHP01826,Keyboard,34,1109.76,NetSys,WH-B,21-04-2023,Air,Houston,Delayed,25-04-2023
SHP01827,Keyboard,46,659.02,GadgetPro,WH-C,29-07-2023,Truck,Los Angeles,Delayed,08-08-2023
SHP01828,Phone,10,888.62,Digitron,WH-A,01-01-2023,Air,Los Angeles,Delivered,11-01-2023
SHP01829,Laptop,408,1257.29,TechCorp,WH-A,27-02-2023,Truck,Houston,Delivered,07-03-2023
SHP01830,Phone,46,1216.04,Digitron,WH-A,03-04-2023,Air,New York,Delivered,07-04-2023
SHP01831,Tablet,150,1306.31,GadgetPro,WH-C,09-08-2023,Rail,New York,Delivered,14-08-2023
SHP01832,Phone,241,136.45,GadgetPro,WH-A,30-07-2023,Air,New York,In Transit,01-08-2023
SHP01833,Phone,145,1053.47,NetSys,WH-B,20-08-2023,Ship,Phoenix,In Transit,24-08-2023
SHP01834,Phone,398,252.98,Innovatek,WH-C,19-09-2023,Ship,Chicago,Delivered,26-09-2023
SHP01835,Laptop,197,652.94,Innovatek,WH-C,30-12-2023,Air,New York,In Transit,02-01-2024
SHP01836,Phone,137,845.45,GadgetPro,WH-A,13-04-2023,Truck,Chicago,Delivered,14-04-2023
SHP01837,Laptop,210,633.97,NetSys,WH-A,19-02-2023,Truck,Chicago,Delivered,27-02-2023
SHP01838,Monitor,136,803.44,NetSys,WH-B,20-04-2023,Rail,Los Angeles,Delayed,28-04-2023
SHP01839,Tablet,266,1494.96,TechCorp,WH-C,29-03-2023,Rail,Houston,Delivered,04-04-2023
SHP01840,Laptop,173,246.07,Innovatek,WH-A,20-01-2023,Truck,Phoenix,Delivered,27-01-2023
SHP01841,Monitor,44,1029.41,GadgetPro,WH-B,14-01-2023,Air,Chicago,Delivered,24-01-2023
SHP01842,Laptop,203,624.2,Digitron,WH-A,13-05-2023,Rail,Phoenix,Delivered,15-05-2023
SHP01843,Laptop,200,242.86,Innovatek,WH-C,23-10-2023,Truck,Los Angeles,Delayed,28-10-2023
SHP01844,Tablet,113,280.17,TechCorp,WH-A,03-02-2023,Truck,New York,Delivered,10-02-2023
SHP01845,Keyboard,32,1426.45,NetSys,WH-C,27-07-2023,Air,Chicago,Delayed,05-08-2023
SHP01846,Keyboard,274,1325.42,GadgetPro,WH-A,28-10-2023,Ship,Houston,Delivered,29-10-2023
SHP01847,Laptop,299,1365.21,Innovatek,WH-C,18-07-2023,Truck,Los Angeles,Delayed,21-07-2023
SHP01848,Phone,439,1487.72,Digitron,WH-B,21-03-2023,Rail,Phoenix,In Transit,27-03-2023
SHP01849,Monitor,471,352.06,TechCorp,WH-C,12-03-2023,Air,New York,Delayed,19-03-2023
SHP01850,Phone,393,565.39,TechCorp,WH-B,04-06-2023,Air,Phoenix,Delayed,10-06-2023
SHP01851,Phone,269,1020.37,Innovatek,WH-C,19-03-2023,Air,Houston,Delivered,20-03-2023
SHP01852,Laptop,423,751.51,Digitron,WH-B,19-03-2023,Ship,Chicago,Delayed,23-03-2023
SHP01853,Laptop,488,656.66,TechCorp,WH-A,21-06-2023,Ship,Houston,Delayed,27-06-2023
SHP01854,Laptop,367,568.83,GadgetPro,WH-C,16-10-2023,Rail,Phoenix,Delivered,24-10-2023
SHP01855,Laptop,84,910.98,TechCorp,WH-A,02-02-2023,Rail,Phoenix,In Transit,12-02-2023
SHP01856,Keyboard,364,884.61,Digitron,WH-B,27-10-2023,Air,Houston,In Transit,31-10-2023
SHP01857,Laptop,81,284.11,NetSys,WH-C,03-10-2023,Rail,Houston,In Transit,10-10-2023
SHP01858,Keyboard,268,734.02,NetSys,WH-C,07-01-2023,Truck,Houston,Delayed,10-01-2023
SHP01859,Keyboard,407,852.53,Innovatek,WH-A,09-06-2023,Ship,New York,Delivered,17-06-2023
SHP01860,Laptop,197,876.92,Digitron,WH-C,28-08-2023,Air,Phoenix,In Transit,29-08-2023
SHP01861,Tablet,470,354.66,TechCorp,WH-C,24-01-2023,Air,Los Angeles,In Transit,28-01-2023
SHP01862,Monitor,182,1126.29,TechCorp,WH-A,02-08-2023,Truck,New York,In Transit,10-08-2023
SHP01863,Phone,489,86.54,NetSys,WH-C,11-03-2023,Truck,New York,In Transit,21-03-2023
SHP01864,Keyboard,299,564.51,NetSys,WH-A,04-08-2023,Truck,New York,Delivered,08-08-2023
SHP01865,Monitor,54,1181.31,GadgetPro,WH-A,14-04-2023,Truck,Los Angeles,In Transit,16-04-2023
SHP01866,Tablet,70,867.64,NetSys,WH-A,03-08-2023,Air,Houston,Delayed,05-08-2023
SHP01867,Phone,92,428.69,GadgetPro,WH-A,23-02-2023,Ship,Phoenix,Delayed,27-02-2023
SHP01868,Phone,132,1057.68,TechCorp,WH-A,21-10-2023,Ship,Chicago,Delivered,25-10-2023
SHP01869,Keyboard,367,872.72,GadgetPro,WH-B,26-11-2023,Truck,Chicago,In Transit,28-11-2023
SHP01870,Laptop,25,1204.55,GadgetPro,WH-B,02-12-2023,Rail,Phoenix,In Transit,09-12-2023
SHP01871,Tablet,75,1115.79,Innovatek,WH-A,22-07-2023,Air,Los Angeles,Delayed,28-07-2023
SHP01872,Keyboard,433,934.66,NetSys,WH-B,15-10-2023,Ship,Chicago,Delivered,18-10-2023
SHP01873,Tablet,154,757.86,GadgetPro,WH-B,14-02-2023,Truck,New York,Delayed,22-02-2023
SHP01874,Laptop,384,243.11,TechCorp,WH-C,13-11-2023,Rail,Chicago,Delivered,21-11-2023
SHP01875,Laptop,171,428.93,Digitron,WH-A,17-07-2023,Rail,Phoenix,Delivered,18-07-2023
SHP01876,Keyboard,243,657.69,GadgetPro,WH-B,04-08-2023,Truck,New York,Delivered,07-08-2023
SHP01877,Laptop,389,918.98,NetSys,WH-C,05-11-2023,Air,Chicago,Delayed,10-11-2023
SHP01878,Monitor,153,794.88,Innovatek,WH-C,28-11-2023,Ship,Phoenix,Delivered,30-11-2023
SHP01879,Phone,367,467.87,TechCorp,WH-A,03-07-2023,Rail,Los Angeles,Delayed,08-07-2023
SHP01880,Keyboard,197,59.37,Innovatek,WH-A,27-01-2023,Ship,Phoenix,Delayed,06-02-2023
SHP01881,Tablet,331,769.55,Digitron,WH-C,15-06-2023,Ship,Los Angeles,In Transit,18-06-2023
SHP01882,Monitor,459,464.16,GadgetPro,WH-A,14-11-2023,Rail,New York,Delayed,23-11-2023
SHP01883,Keyboard,483,1115.18,GadgetPro,WH-A,01-10-2023,Truck,Phoenix,Delayed,02-10-2023
SHP01884,Laptop,22,84.72,NetSys,WH-C,31-12-2023,Rail,Houston,In Transit,04-01-2024
SHP01885,Laptop,193,898,GadgetPro,WH-C,13-04-2023,Rail,Houston,In Transit,23-04-2023
SHP01886,Laptop,120,1415.14,TechCorp,WH-A,29-11-2023,Air,Houston,In Transit,05-12-2023
SHP01887,Laptop,424,302.89,Digitron,WH-B,14-04-2023,Ship,Houston,Delivered,23-04-2023
SHP01888,Tablet,299,733.89,Innovatek,WH-A,02-09-2023,Truck,Houston,Delivered,05-09-2023
SHP01889,Monitor,304,182.56,Digitron,WH-B,01-11-2023,Ship,Los Angeles,In Transit,04-11-2023
SHP01890,Phone,460,957.24,GadgetPro,WH-C,18-06-2023,Rail,Phoenix,Delivered,23-06-2023
SHP01891,Tablet,401,848.27,Innovatek,WH-B,26-04-2023,Truck,New York,In Transit,03-05-2023
SHP01892,Tablet,224,640.68,NetSys,WH-C,21-05-2023,Truck,Houston,Delivered,26-05-2023
SHP01893,Phone,471,806,Digitron,WH-A,22-12-2023,Truck,Houston,Delayed,30-12-2023
SHP01894,Phone,129,1350.03,Innovatek,WH-A,05-05-2023,Truck,New York,Delivered,10-05-2023
SHP01895,Laptop,391,334.63,Innovatek,WH-C,25-01-2023,Air,New York,Delivered,01-02-2023
SHP01896,Tablet,64,82.72,Innovatek,WH-C,13-07-2023,Truck,Houston,Delayed,19-07-2023
SHP01897,Keyboard,36,1299.41,TechCorp,WH-C,10-04-2023,Rail,Los Angeles,In Transit,20-04-2023
SHP01898,Phone,127,886.82,Digitron,WH-A,05-01-2023,Air,New York,Delivered,07-01-2023
SHP01899,Phone,230,1341.45,Innovatek,WH-A,19-01-2023,Rail,Phoenix,Delivered,22-01-2023
SHP01900,Monitor,240,915.57,Digitron,WH-B,19-06-2023,Rail,Phoenix,Delayed,23-06-2023
SHP01901,Keyboard,62,1224.73,Innovatek,WH-C,01-10-2023,Ship,Los Angeles,Delayed,06-10-2023
SHP01902,Keyboard,304,673.03,NetSys,WH-B,11-09-2023,Truck,Chicago,Delayed,20-09-2023
SHP01903,Phone,330,1137.3,NetSys,WH-A,01-05-2023,Truck,Los Angeles,Delayed,07-05-2023
SHP01904,Laptop,410,1373.91,NetSys,WH-B,01-02-2023,Rail,Houston,In Transit,02-02-2023
SHP01905,Monitor,242,879.58,GadgetPro,WH-B,29-05-2023,Truck,Chicago,Delivered,01-06-2023
SHP01906,Keyboard,167,312.14,Innovatek,WH-A,23-09-2023,Air,Houston,Delivered,30-09-2023
SHP01907,Phone,446,439.76,GadgetPro,WH-A,06-02-2023,Ship,Phoenix,Delivered,14-02-2023
SHP01908,Keyboard,278,338.03,Digitron,WH-C,26-06-2023,Truck,New York,Delivered,03-07-2023
SHP01909,Monitor,30,407.94,GadgetPro,WH-B,08-12-2023,Truck,Houston,In Transit,13-12-2023
SHP01910,Monitor,412,494.3,Digitron,WH-A,13-01-2023,Air,Phoenix,Delivered,23-01-2023
SHP01911,Tablet,62,854.94,Digitron,WH-A,02-07-2023,Ship,Los Angeles,In Transit,10-07-2023
SHP01912,Phone,284,902.59,Digitron,WH-B,25-05-2023,Air,Houston,In Transit,03-06-2023
SHP01913,Monitor,322,668.42,GadgetPro,WH-A,22-09-2023,Rail,Phoenix,Delayed,29-09-2023
SHP01914,Tablet,290,942.36,Innovatek,WH-C,29-03-2023,Rail,New York,Delayed,07-04-2023
SHP01915,Tablet,223,168.28,GadgetPro,WH-C,15-02-2023,Truck,Houston,Delivered,16-02-2023
SHP01916,Keyboard,40,177.29,Innovatek,WH-B,29-04-2023,Ship,Phoenix,In Transit,08-05-2023
SHP01917,Keyboard,346,299.15,Innovatek,WH-C,19-01-2023,Rail,Houston,Delayed,22-01-2023
SHP01918,Tablet,192,801.21,Digitron,WH-A,08-08-2023,Air,New York,In Transit,14-08-2023
SHP01919,Keyboard,32,360.29,GadgetPro,WH-A,21-08-2023,Rail,Houston,Delayed,29-08-2023
SHP01920,Monitor,41,460.76,Innovatek,WH-A,04-04-2023,Rail,Houston,In Transit,07-04-2023
SHP01921,Laptop,455,630.45,NetSys,WH-A,08-09-2023,Air,Phoenix,Delivered,12-09-2023
SHP01922,Monitor,83,1227.21,Innovatek,WH-B,07-09-2023,Truck,Chicago,Delivered,14-09-2023
SHP01923,Tablet,19,70.1,NetSys,WH-C,09-10-2023,Ship,Houston,In Transit,16-10-2023
SHP01924,Tablet,493,991.6,GadgetPro,WH-C,20-08-2023,Truck,Chicago,Delayed,24-08-2023
SHP01925,Monitor,465,1019.87,GadgetPro,WH-A,15-02-2023,Air,Los Angeles,Delayed,24-02-2023
SHP01926,Keyboard,63,1208.05,GadgetPro,WH-B,15-02-2023,Rail,Houston,Delivered,18-02-2023
SHP01927,Keyboard,61,1402.49,Innovatek,WH-A,14-01-2023,Ship,Chicago,Delivered,22-01-2023
SHP01928,Tablet,157,79.2,TechCorp,WH-A,26-03-2023,Truck,Los Angeles,Delivered,03-04-2023
SHP01929,Phone,169,272.99,Innovatek,WH-B,15-11-2023,Air,Phoenix,Delayed,19-11-2023
SHP01930,Keyboard,379,1334.95,Innovatek,WH-B,24-11-2023,Rail,Houston,Delayed,01-12-2023
SHP01931,Monitor,23,714.85,Digitron,WH-A,03-01-2023,Rail,Phoenix,Delivered,07-01-2023
SHP01932,Keyboard,187,868.66,Digitron,WH-C,28-01-2023,Truck,Los Angeles,In Transit,29-01-2023
SHP01933,Monitor,421,1011.39,Innovatek,WH-A,06-06-2023,Air,Phoenix,Delayed,07-06-2023
SHP01934,Tablet,375,1034.65,NetSys,WH-C,09-12-2023,Rail,Phoenix,Delivered,10-12-2023
SHP01935,Keyboard,62,1401.02,Digitron,WH-C,29-11-2023,Rail,New York,In Transit,01-12-2023
SHP01936,Monitor,417,1495.58,Innovatek,WH-B,28-11-2023,Ship,Los Angeles,Delayed,04-12-2023
SHP01937,Tablet,344,1094.23,TechCorp,WH-B,24-06-2023,Rail,Phoenix,In Transit,04-07-2023
SHP01938,Phone,31,466.47,NetSys,WH-A,24-04-2023,Truck,Chicago,In Transit,29-04-2023
SHP01939,Monitor,39,1325.64,GadgetPro,WH-C,27-11-2023,Air,Los Angeles,Delayed,29-11-2023
SHP01940,Phone,200,121.37,Innovatek,WH-C,07-09-2023,Air,New York,Delivered,15-09-2023
SHP01941,Phone,269,385.07,Innovatek,WH-A,28-02-2023,Ship,Houston,In Transit,09-03-2023
SHP01942,Laptop,214,1351.21,NetSys,WH-A,22-07-2023,Air,Phoenix,Delivered,29-07-2023
SHP01943,Keyboard,68,421.48,Digitron,WH-A,11-11-2023,Truck,Chicago,Delayed,20-11-2023
SHP01944,Monitor,480,369.94,Digitron,WH-B,27-08-2023,Rail,New York,In Transit,31-08-2023
SHP01945,Phone,273,250.28,Digitron,WH-A,22-08-2023,Ship,Los Angeles,In Transit,29-08-2023
SHP01946,Laptop,475,1295.71,GadgetPro,WH-A,30-10-2023,Air,Phoenix,In Transit,04-11-2023
SHP01947,Tablet,21,775.08,NetSys,WH-C,05-04-2023,Ship,New York,In Transit,10-04-2023
SHP01948,Monitor,128,1028.6,NetSys,WH-A,21-05-2023,Ship,New York,In Transit,24-05-2023
SHP01949,Phone,424,396.65,Digitron,WH-C,30-11-2023,Air,Chicago,Delayed,09-12-2023
SHP01950,Keyboard,471,1149.16,Digitron,WH-C,23-04-2023,Ship,Houston,In Transit,03-05-2023
SHP01951,Laptop,299,1152.01,TechCorp,WH-B,19-04-2023,Air,Houston,Delayed,24-04-2023
SHP01952,Phone,347,503.27,TechCorp,WH-A,28-12-2023,Truck,Houston,Delivered,03-01-2024
SHP01953,Keyboard,257,645.49,Innovatek,WH-A,11-12-2023,Air,Los Angeles,Delayed,14-12-2023
SHP01954,Phone,363,354.05,Innovatek,WH-C,16-10-2023,Rail,New York,In Transit,26-10-2023
SHP01955,Monitor,136,1466.01,NetSys,WH-B,07-04-2023,Air,Los Angeles,Delivered,14-04-2023
SHP01956,Monitor,84,986.12,NetSys,WH-B,01-12-2023,Rail,New York,Delayed,10-12-2023
SHP01957,Monitor,370,1405.09,GadgetPro,WH-A,16-01-2023,Ship,Chicago,Delayed,25-01-2023
SHP01958,Laptop,213,489.91,GadgetPro,WH-C,13-02-2023,Air,Chicago,Delayed,23-02-2023
SHP01959,Monitor,58,1183.74,TechCorp,WH-A,18-08-2023,Rail,Los Angeles,In Transit,28-08-2023
SHP01960,Keyboard,88,1160.5,Innovatek,WH-A,18-04-2023,Air,Los Angeles,In Transit,23-04-2023
SHP01961,Phone,450,1052.9,TechCorp,WH-A,05-08-2023,Air,Chicago,Delayed,12-08-2023
SHP01962,Tablet,488,1450.18,TechCorp,WH-A,17-09-2023,Air,Phoenix,Delayed,20-09-2023
SHP01963,Keyboard,250,620.66,Innovatek,WH-C,08-11-2023,Truck,Houston,Delivered,14-11-2023
SHP01964,Keyboard,358,239.54,GadgetPro,WH-B,16-11-2023,Rail,Houston,In Transit,24-11-2023
SHP01965,Monitor,163,1023.98,Innovatek,WH-A,15-07-2023,Truck,Chicago,In Transit,23-07-2023
SHP01966,Laptop,283,1107.5,Digitron,WH-A,05-04-2023,Truck,Houston,Delivered,07-04-2023
SHP01967,Phone,105,883.84,Digitron,WH-A,25-02-2023,Rail,Phoenix,Delayed,03-03-2023
SHP01968,Laptop,223,349.89,Digitron,WH-A,01-02-2023,Air,Phoenix,Delayed,08-02-2023
SHP01969,Phone,303,781.46,NetSys,WH-B,19-08-2023,Truck,New York,Delivered,26-08-2023
SHP01970,Phone,218,502.68,GadgetPro,WH-B,09-01-2023,Truck,Los Angeles,Delayed,12-01-2023
SHP01971,Laptop,352,669.83,GadgetPro,WH-B,10-07-2023,Truck,Houston,Delayed,19-07-2023
SHP01972,Keyboard,97,985.57,NetSys,WH-B,27-12-2023,Air,Phoenix,Delivered,29-12-2023
SHP01973,Phone,315,1130.56,TechCorp,WH-A,19-07-2023,Truck,Los Angeles,Delivered,22-07-2023
SHP01974,Laptop,273,386.73,Digitron,WH-C,30-11-2023,Ship,Los Angeles,Delivered,02-12-2023
SHP01975,Phone,434,637.72,Digitron,WH-B,10-06-2023,Rail,New York,Delayed,19-06-2023
SHP01976,Tablet,399,440.28,TechCorp,WH-B,28-03-2023,Ship,Los Angeles,Delivered,01-04-2023
SHP01977,Keyboard,334,338.02,Innovatek,WH-A,21-01-2023,Air,Los Angeles,Delayed,23-01-2023
SHP01978,Monitor,437,1185.91,Innovatek,WH-A,07-11-2023,Truck,Chicago,In Transit,10-11-2023
SHP01979,Phone,386,1368.42,GadgetPro,WH-A,17-03-2023,Rail,New York,In Transit,21-03-2023
SHP01980,Tablet,329,586.84,NetSys,WH-A,21-05-2023,Truck,New York,Delivered,31-05-2023
SHP01981,Monitor,166,1139.35,GadgetPro,WH-C,06-05-2023,Air,Houston,Delayed,12-05-2023
SHP01982,Monitor,165,1350.64,Innovatek,WH-C,08-09-2023,Rail,Los Angeles,Delayed,13-09-2023
SHP01983,Phone,148,1276.88,TechCorp,WH-B,25-03-2023,Ship,Houston,Delayed,28-03-2023
SHP01984,Laptop,130,315.08,GadgetPro,WH-C,17-02-2023,Rail,Phoenix,Delivered,27-02-2023
SHP01985,Phone,74,1436.62,Digitron,WH-B,19-03-2023,Truck,Los Angeles,Delayed,27-03-2023
SHP01986,Tablet,116,596.18,Digitron,WH-B,30-01-2023,Rail,Phoenix,Delayed,07-02-2023
SHP01987,Monitor,156,541.9,TechCorp,WH-C,12-10-2023,Air,Chicago,Delayed,19-10-2023
SHP01988,Phone,146,140.53,Innovatek,WH-B,16-05-2023,Air,Los Angeles,In Transit,19-05-2023
